Feature,Random Forest Accuracy,Random Forest Precision,Random Forest Recall,Random Forest F1 Score
"revenue, lender_type_category",0.6938271604938272,0.6359447004608295,0.8643006263048016,0.7327433628318585
"revenue, optional_primary_use_of_funds",0.6901234567901234,0.6359447004608295,0.8643006263048016,0.7327433628318585
"revenue, optional_primary_use_of_funds",0.6901234567901234,0.6359447004608295,0.8643006263048016,0.7327433628318585
"revenue, optional_revenue_yr_confirmed",0.6962962962962963,0.6359447004608295,0.8643006263048016,0.7327433628318585
"revenue, optional_revenue_yr_confirmed",0.6962962962962963,0.6359447004608295,0.8643006263048016,0.7327433628318585
"revenue, optional_stage",0.6604938271604939,0.6359447004608295,0.8643006263048016,0.7327433628318585
"revenue, optional_stage",0.6604938271604939,0.6359447004608295,0.8643006263048016,0.7327433628318585
"revenue, support_amount",0.6864197530864198,0.6359447004608295,0.8643006263048016,0.7327433628318585
"revenue, support_amount",0.6864197530864198,0.6359447004608295,0.8643006263048016,0.7327433628318585
"full_time_employees, naics_code",0.6283950617283951,0.6359447004608295,0.8643006263048016,0.7327433628318585
"full_time_employees, naics_code",0.6283950617283951,0.6359447004608295,0.8643006263048016,0.7327433628318585
"full_time_employees, jobs_created",0.5987654320987654,0.6359447004608295,0.8643006263048016,0.7327433628318585
"full_time_employees, jobs_created",0.5987654320987654,0.6359447004608295,0.8643006263048016,0.7327433628318585
"full_time_employees, lender_type_category",0.7234567901234568,0.6359447004608295,0.8643006263048016,0.7327433628318585
"full_time_employees, lender_type_category",0.7234567901234568,0.6359447004608295,0.8643006263048016,0.7327433628318585
"full_time_employees, optional_primary_use_of_funds",0.6382716049382716,0.6359447004608295,0.8643006263048016,0.7327433628318585
"full_time_employees, optional_primary_use_of_funds",0.6382716049382716,0.6359447004608295,0.8643006263048016,0.7327433628318585
"full_time_employees, optional_revenue_yr_confirmed",0.7333333333333333,0.6359447004608295,0.8643006263048016,0.7327433628318585
"full_time_employees, optional_revenue_yr_confirmed",0.7333333333333333,0.6359447004608295,0.8643006263048016,0.7327433628318585
"full_time_employees, optional_stage",0.6123456790123457,0.6359447004608295,0.8643006263048016,0.7327433628318585
"full_time_employees, optional_stage",0.6123456790123457,0.6359447004608295,0.8643006263048016,0.7327433628318585
"full_time_employees, support_amount",0.6925925925925925,0.6359447004608295,0.8643006263048016,0.7327433628318585
"full_time_employees, support_amount",0.6925925925925925,0.6359447004608295,0.8643006263048016,0.7327433628318585
"naics_code, jobs_created",0.6185185185185185,0.6359447004608295,0.8643006263048016,0.7327433628318585
"naics_code, jobs_created",0.6185185185185185,0.6359447004608295,0.8643006263048016,0.7327433628318585
"naics_code, lender_type_category",0.6654320987654321,0.6359447004608295,0.8643006263048016,0.7327433628318585
"naics_code, lender_type_category",0.6654320987654321,0.6359447004608295,0.8643006263048016,0.7327433628318585
"naics_code, optional_primary_use_of_funds",0.7135802469135802,0.6359447004608295,0.8643006263048016,0.7327433628318585
"naics_code, optional_primary_use_of_funds",0.7135802469135802,0.6359447004608295,0.8643006263048016,0.7327433628318585
"naics_code, optional_revenue_yr_confirmed",0.7209876543209877,0.6359447004608295,0.8643006263048016,0.7327433628318585
"naics_code, optional_revenue_yr_confirmed",0.7209876543209877,0.6359447004608295,0.8643006263048016,0.7327433628318585
"naics_code, optional_stage",0.5975308641975309,0.6359447004608295,0.8643006263048016,0.7327433628318585
"naics_code, optional_stage",0.5975308641975309,0.6359447004608295,0.8643006263048016,0.7327433628318585
"naics_code, support_amount",0.7074074074074074,0.6359447004608295,0.8643006263048016,0.7327433628318585
"naics_code, support_amount",0.7074074074074074,0.6359447004608295,0.8643006263048016,0.7327433628318585
"jobs_created, lender_type_category",0.6790123456790124,0.6359447004608295,0.8643006263048016,0.7327433628318585
"jobs_created, lender_type_category",0.6790123456790124,0.6359447004608295,0.8643006263048016,0.7327433628318585
"jobs_created, optional_primary_use_of_funds",0.6259259259259259,0.6359447004608295,0.8643006263048016,0.7327433628318585
"jobs_created, optional_primary_use_of_funds",0.6259259259259259,0.6359447004608295,0.8643006263048016,0.7327433628318585
"jobs_created, optional_revenue_yr_confirmed",0.6962962962962963,0.6359447004608295,0.8643006263048016,0.7327433628318585
"jobs_created, optional_revenue_yr_confirmed",0.6962962962962963,0.6359447004608295,0.8643006263048016,0.7327433628318585
"jobs_created, optional_stage",0.5851851851851851,0.6359447004608295,0.8643006263048016,0.7327433628318585
"jobs_created, optional_stage",0.5851851851851851,0.6359447004608295,0.8643006263048016,0.7327433628318585
"jobs_created, support_amount",0.6814814814814815,0.6359447004608295,0.8643006263048016,0.7327433628318585
"jobs_created, support_amount",0.6814814814814815,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_type_category, optional_primary_use_of_funds",0.7765432098765432,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_type_category, optional_primary_use_of_funds",0.7765432098765432,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_type_category, optional_revenue_yr_confirmed",0.7469135802469136,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_type_category, optional_revenue_yr_confirmed",0.7469135802469136,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_type_category, optional_stage",0.6790123456790124,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_type_category, optional_stage",0.6790123456790124,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_type_category, support_amount",0.7493827160493827,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_type_category, support_amount",0.7493827160493827,0.6359447004608295,0.8643006263048016,0.7327433628318585
"optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.7432098765432099,0.6359447004608295,0.8643006263048016,0.7327433628318585
"optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.7432098765432099,0.6359447004608295,0.8643006263048016,0.7327433628318585
"optional_primary_use_of_funds, optional_stage",0.6407407407407407,0.6359447004608295,0.8643006263048016,0.7327433628318585
"optional_primary_use_of_funds, optional_stage",0.6407407407407407,0.6359447004608295,0.8643006263048016,0.7327433628318585
"optional_primary_use_of_funds, support_amount",0.7419753086419754,0.6359447004608295,0.8643006263048016,0.7327433628318585
"optional_primary_use_of_funds, support_amount",0.7419753086419754,0.6359447004608295,0.8643006263048016,0.7327433628318585
"optional_revenue_yr_confirmed, optional_stage",0.7061728395061728,0.6359447004608295,0.8643006263048016,0.7327433628318585
"optional_revenue_yr_confirmed, optional_stage",0.7061728395061728,0.6359447004608295,0.8643006263048016,0.7327433628318585
"optional_revenue_yr_confirmed, support_amount",0.7395061728395061,0.6359447004608295,0.8643006263048016,0.7327433628318585
"optional_revenue_yr_confirmed, support_amount",0.7395061728395061,0.6359447004608295,0.8643006263048016,0.7327433628318585
"optional_stage, support_amount",0.6962962962962963,0.6359447004608295,0.8643006263048016,0.7327433628318585
"optional_stage, support_amount",0.6962962962962963,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, loan_investment_amount",0.9074074074074074,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, loan_investment_amount",0.9074074074074074,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, loan_investment_amount",0.9074074074074074,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, lender_insurance_premium",0.9012345679012346,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, lender_insurance_premium",0.9012345679012346,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, lender_insurance_premium",0.9012345679012346,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, metro_type",0.8851851851851852,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, metro_type",0.8851851851851852,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, metro_type",0.8851851851851852,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, LMI_type",0.8888888888888888,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, LMI_type",0.8888888888888888,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, LMI_type",0.8888888888888888,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, revenue",0.8975308641975308,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, revenue",0.8975308641975308,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, revenue",0.8975308641975308,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, full_time_employees",0.9,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, full_time_employees",0.9,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, full_time_employees",0.9,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, naics_code",0.9,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, naics_code",0.9,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, naics_code",0.9,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, jobs_created",0.9024691358024691,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, jobs_created",0.9024691358024691,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, jobs_created",0.9024691358024691,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, lender_type_category",0.8975308641975308,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, lender_type_category",0.8975308641975308,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, lender_type_category",0.8975308641975308,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, optional_primary_use_of_funds",0.8888888888888888,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, optional_primary_use_of_funds",0.8888888888888888,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, optional_primary_use_of_funds",0.8888888888888888,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, optional_revenue_yr_confirmed",0.9049382716049382,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, optional_revenue_yr_confirmed",0.9049382716049382,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, optional_revenue_yr_confirmed",0.9049382716049382,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, optional_stage",0.891358024691358,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, optional_stage",0.891358024691358,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, optional_stage",0.891358024691358,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, support_amount",0.8925925925925926,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, support_amount",0.8925925925925926,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, disbursement_date, support_amount",0.8925925925925926,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, loan_investment_amount, lender_insurance_premium",0.8876543209876543,0.6359447004608295,0.8643006263048016,0.7327433628318585
"unique_id, loan_investment_amount, lender_insurance_premium",0.8876543209876543,0.6359447004608295,0.8643006263048016,0.7327433628318585
