unique_id,disbursement_date,ssbci_original_funds,lender_insurance_premium,metro_type,LMI_type,revenue,naics_code,jobs_created,jobs_retained,lender_type_category,optional_primary_use_of_funds,optional_revenue_yr_confirmed,optional_stage,active_status,support_amount,full_time_employees
AR_2013_CAP_19,6/25/2013,300.0,150.0,Metro,Non-LMI,61000.0,722511,1.0,27.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,28.0
AR_2013_LPP_2,9/4/2013,400000.0,0.0,Non-Metro,LMI,2500000.0,482112,15.0,0.0,Other,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,27.0
AR_2013_LPP_4,9/16/2013,140000.0,0.0,Non-Metro,Non-LMI,11000000.0,423310,30.0,50.0,Other,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,50.0
AR_2013_VCP_13,9/25/2013,125000.0,0.0,Metro,LMI,2726621.0,324191,5.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,17.0
AR_2013_VCP_18,10/28/2013,24207.0,0.0,Metro,Non-LMI,1500000.0,541611,5.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,21.0
AR_2013_LGP_1,10/28/2013,160000.0,0.0,Metro,Non-LMI,391384.0,541512,0.0,23.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,160000.0,23.0
AR_2013_VCP_23,12/24/2013,200000.0,0.0,Metro,Non-LMI,0.0,515120,25.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,25.0
AR_2014_VCP_16,5/1/2014,0.0,0.0,Metro,Non-LMI,1139885.0,541512,0.0,3.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,26.0
AR_2014_CAP_15,5/8/2014,450.0,225.0,Metro,Non-LMI,85000.0,722511,1.0,19.5,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,19.5
AR_2014_VCP_39,8/29/2014,78907.0,0.0,Metro,LMI,0.0,325413,0.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,15.0
AR_2015_CAP_4,3/25/2015,512.91,300.0,Non-Metro,Non-LMI,98000.0,541990,0.0,17.5,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,17.0
AR_2015_VCP_10,6/24/2015,26368.03,0.0,Metro,LMI,935577.0,518210,12.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,16.0
AR_2015_VCP_15,8/12/2015,6774.75,0.0,Metro,Non-LMI,1400000.0,541512,0.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,28.0
AR_2016_VCP_3,2/17/2016,68500.0,0.0,Metro,Non-LMI,1400000.0,541512,15.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,30.0
AR_2016_VCP_6,3/20/2016,13549.5,0.0,Metro,LMI,386481.0,541511,0.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,32.0
AR_2016_VCP_9,5/12/2016,31500.0,0.0,Metro,Non-LMI,1400000.0,541512,0.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,30.0
AR_2016_VCP_12,8/22/2016,0.0,0.0,Metro,LMI,386481.0,541512,48.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,35.0
AR_2016_VCP_13,9/21/2016,0.0,0.0,Metro,LMI,316866.0,541990,30.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,18.0
AZ_2012_LPP_1,6/22/2012,283333.0,0.0,Metro,LMI,3557601.0,237130,32.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,23.0
AZ_2012_LPP_2,8/1/2012,748500.0,0.0,Metro,LMI,0.0,334413,43.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,59.0
AZ_2013_LPP_1,4/15/2013,842000.0,0.0,Metro,Non-LMI,33456345.0,333415,125.0,200.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,200.0
AZ_2013_LPP_2,4/26/2013,108000.0,0.0,Metro,LMI,0.0,238220,17.0,24.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,24.0
AZ_2013_LPP_5,5/15/2013,375000.0,0.0,Metro,LMI,2345000.0,325211,45.0,19.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,19.0
AZ_2013_LPP_6,6/10/2013,1750000.0,0.0,Metro,Non-LMI,1514751.01,711320,410.0,125.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,125.0
AZ_2013_LPP_7,7/23/2013,205902.0,0.0,Metro,Non-LMI,33456345.0,333415,0.0,200.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,200.0
AZ_2013_LPP_8,8/20/2013,227500.0,0.0,Metro,LMI,781452.23,332322,12.0,25.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,25.0
AZ_2013_LPP_13,10/25/2013,147000.0,0.0,Metro,LMI,781452.23,332322,0.0,25.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,25.0
AZ_2013_LPP_14,10/29/2013,66875.0,0.0,Metro,LMI,2879000.0,238320,13.0,31.0,Other,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,31.0
AZ_2013_LPP_15,11/15/2013,166667.0,0.0,Metro,LMI,5025665.0,237130,0.0,53.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,53.0
AZ_2014_LPP_1,2/26/2014,49900.0,0.0,Metro,Non-LMI,615300.0,541512,15.0,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,15.0
AZ_2014_LPP_8,6/13/2014,206250.0,0.0,Metro,LMI,3726000.0,238150,12.0,17.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,17.0
AZ_2014_LPP_13,9/15/2014,800000.0,0.0,Metro,LMI,0.0,237130,50.0,20.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,20.0
AZ_2014_LPP_14,9/17/2014,50000.0,0.0,Metro,LMI,1750539.0,423910,45.0,19.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,19.0
AZ_2014_LPP_15,10/24/2014,49900.0,0.0,Metro,Non-LMI,834062.0,621610,20.0,24.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,24.0
AZ_2014_LPP_16,10/31/2014,250000.0,0.0,Metro,Non-LMI,1556000.0,446120,60.0,16.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,16.0
AZ_2015_LPP_1,1/27/2015,50000.0,0.0,Metro,LMI,6373100.0,238210,8.0,18.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,18.0
AZ_2015_LPP_3,3/6/2015,220000.0,0.0,Metro,LMI,7854250.0,424690,12.0,32.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,32.0
AZ_2015_LPP_4,3/16/2015,200000.0,0.0,Metro,Non-LMI,3125000.0,624410,38.0,26.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,26.0
AZ_2015_LPP_7,5/29/2015,50000.0,0.0,Metro,LMI,1572158.0,541512,0.0,19.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,19.0
AZ_2015_LPP_9,6/23/2015,499000.0,0.0,Metro,Non-LMI,4950000.0,423720,50.0,21.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,21.0
AZ_2015_LPP_11,7/22/2015,337500.0,0.0,Metro,Non-LMI,0.0,332813,30.0,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,15.0
AZ_2015_LPP_12,9/29/2015,120000.0,0.0,Metro,LMI,3512928.0,561730,35.0,65.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,65.0
AZ_2015_LPP_13,10/16/2015,1500000.0,0.0,Metro,LMI,7930506.0,541519,223.0,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,15.0
AZ_2015_LPP_14,10/22/2015,27908.0,0.0,Metro,LMI,1295000.0,623312,0.0,24.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,24.0
AZ_2015_LPP_15,12/1/2015,1515823.0,0.0,Non-Metro,Non-LMI,1588281.0,482112,285.0,20.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,20.0
AZ_2016_LPP_3,3/10/2016,0.0,0.0,Metro,Non-LMI,6717000.0,541512,49.0,45.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,45.0
AZ_2016_LPP_5,5/12/2016,0.0,0.0,Metro,Non-LMI,3376891.0,531210,44.0,25.0,Other,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,25.0
AZ_2016_LPP_6,6/7/2016,0.0,0.0,Metro,LMI,2124556.0,541612,15.0,24.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,24.0
AZ_2016_LPP_7,8/24/2016,0.0,0.0,Metro,Non-LMI,3954507.0,332710,65.0,40.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,40.0
AZ_2016_LPP_8,10/19/2016,0.0,0.0,Metro,LMI,7434000.0,321999,20.0,85.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,85.0
CA_2011_LGP_1,2/17/2011,10625.0,0.0,Metro,LMI,0.0,445110,35.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,42500.0,35.0
CA_2011_CAP_1,3/15/2011,17000.0,8500.0,Metro,Non-LMI,15600000.0,331110,1.0,46.0,Bank or Thrift,Refinance,2011.0,Early Stage,Unknown,0.0,46.0
CA_2011_LGP_3,3/22/2011,33750.0,0.0,Metro,Non-LMI,3867530.27,238910,30.0,30.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,120000.0,60.0
CA_2011_CAP_20,3/30/2011,600.0,300.0,Metro,Non-LMI,4060000.0,484220,0.0,1.0,Bank or Thrift,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,18.0
CA_2011_CAP_21,3/30/2011,600.0,300.0,Metro,Non-LMI,4060000.0,484220,0.0,1.0,Bank or Thrift,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,18.0
CA_2011_CAP_26,4/7/2011,1600.0,800.0,Metro,LMI,2260000.0,484220,0.0,1.0,Bank or Thrift,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,16.0
CA_2011_CAP_32,4/13/2011,200.0,100.0,Metro,LMI,8350000.0,115115,1.0,0.0,Bank or Thrift,Purchase Real Estate,2011.0,Early Stage,Unknown,0.0,21.0
CA_2011_CAP_54,4/25/2011,2000.0,1000.0,Metro,LMI,987000.0,541910,20.0,20.0,Loan Fund,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,20.0
CA_2011_LGP_6,4/26/2011,182925.0,0.0,Metro,LMI,0.0,236220,15.0,1.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,650400.0,16.0
CA_2011_CAP_71,5/4/2011,1000.0,500.0,Metro,LMI,1208976.0,722511,0.0,21.0,Loan Fund,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,21.0
CA_2011_CAP_78,5/9/2011,595.0,297.5,Metro,LMI,216000.0,561720,1.0,23.0,Loan Fund,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,23.0
CA_2011_CAP_89,5/13/2011,21172.96,10586.48,Metro,LMI,6378000.0,811121,1.0,25.0,Bank or Thrift,Purchase Real Estate,2011.0,Early Stage,Unknown,0.0,25.0
CA_2011_CAP_92,5/17/2011,12000.0,6000.0,Metro,LMI,1297265.0,541110,0.0,15.0,Bank or Thrift,Purchase Real Estate,2011.0,Early Stage,Unknown,0.0,15.0
CA_2011_LGP_9,5/17/2011,50000.0,0.0,Metro,LMI,837922.0,814110,8.0,12.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,200000.0,20.0
CA_2011_CAP_98,5/23/2011,13360.0,6680.0,Metro,LMI,4768860.0,238910,0.0,25.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,20.0
CA_2011_LGP_10,5/23/2011,22500.0,0.0,Metro,LMI,1200000.0,311811,0.0,21.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,90000.0,21.0
CA_2011_CAP_100,5/25/2011,10000.0,5000.0,Metro,Non-LMI,4392000.0,423610,1.0,32.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,32.0
CA_2011_CAP_104,5/31/2011,1800.0,900.0,Metro,Non-LMI,12680000.0,484220,0.0,1.0,Bank or Thrift,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,60.0
CA_2011_CAP_105,5/31/2011,1800.0,900.0,Metro,Non-LMI,12680000.0,484220,0.0,1.0,Bank or Thrift,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,60.0
CA_2011_CAP_109,5/31/2011,40000.0,20000.0,Metro,Non-LMI,10930000.0,561730,10.0,250.0,Bank or Thrift,Refinance,2011.0,Early Stage,Unknown,0.0,250.0
CA_2011_CAP_111,5/31/2011,24400.0,12200.0,Metro,Non-LMI,627000.0,238340,2.0,22.0,Bank or Thrift,Purchase Real Estate,2011.0,Early Stage,Unknown,0.0,20.0
CA_2011_CAP_112,6/1/2011,400.0,200.0,Metro,LMI,1379000.0,488410,0.0,17.0,Bank or Thrift,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,17.0
CA_2011_LGP_13,6/1/2011,157500.0,0.0,Metro,LMI,2200000.0,722511,0.0,23.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,560000.0,23.0
CA_2011_CAP_125,6/6/2011,16000.0,8000.0,Metro,Non-LMI,577000.0,423930,2.0,17.0,Bank or Thrift,Purchase Real Estate,2011.0,Early Stage,Unknown,0.0,15.0
CA_2011_LGP_15,6/8/2011,104000.0,0.0,Metro,Non-LMI,0.0,519130,10.0,5.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,416000.0,15.0
CA_2011_CAP_139,6/14/2011,30000.0,15000.0,Metro,Non-LMI,5891200.0,561320,1.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,17.0
CA_2011_CAP_143,6/15/2011,1000.0,500.0,Metro,Non-LMI,3193873.0,722511,6.0,52.0,Loan Fund,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,35.0
CA_2011_LGP_17,6/20/2011,32500.0,0.0,Metro,LMI,1475953.0,339999,15.0,13.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,130000.0,28.0
CA_2011_CAP_159,6/22/2011,1000.0,500.0,Metro,LMI,3936020.0,236220,0.0,15.0,Loan Fund,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,15.0
CA_2011_CAP_165,6/23/2011,10000.0,5000.0,Metro,LMI,7041000.0,332311,13.0,45.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,45.0
CA_2011_LGP_20,6/28/2011,112500.0,0.0,Metro,Non-LMI,10258355.0,237130,8.0,12.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,400000.0,20.0
CA_2011_CAP_200,6/30/2011,7200.0,3600.0,Metro,Non-LMI,8859000.0,484220,0.0,21.0,Bank or Thrift,Refinance,2011.0,Early Stage,Unknown,0.0,21.0
CA_2011_CAP_204,7/5/2011,8000.0,4000.0,Metro,Non-LMI,896000.0,484110,20.0,200.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,180.0
CA_2011_CAP_209,7/6/2011,40000.0,20000.0,Metro,Non-LMI,20983822.0,331314,2.0,34.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,24.0
CA_2011_CAP_217,7/7/2011,20000.0,10000.0,Metro,LMI,8900000.0,562991,5.0,70.0,Bank or Thrift,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,70.0
CA_2011_CAP_227,7/12/2011,400.0,200.0,Metro,LMI,1900000.0,484110,0.0,15.0,Bank or Thrift,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,15.0
CA_2011_LGP_21,7/15/2011,158523.75,0.0,Metro,Non-LMI,1115000.0,237130,11.0,4.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,634095.0,15.0
CA_2011_CAP_257,7/21/2011,300.0,150.0,Metro,Non-LMI,1911270.0,624310,0.0,44.0,Bank or Thrift,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,44.0
CA_2011_CAP_267,7/25/2011,1252.62,626.31,Metro,Non-LMI,1200000.0,722513,0.0,24.0,Loan Fund,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,17.0
CA_2011_CAP_277,7/27/2011,1000.0,500.0,Metro,Non-LMI,1316781.0,311812,2.0,17.0,Loan Fund,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,25.0
CA_2011_CAP_278,7/27/2011,24000.0,12000.0,Metro,Non-LMI,5990000.0,332710,5.0,50.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,45.0
CA_2011_CAP_279,7/27/2011,13000.0,6500.0,Metro,Non-LMI,4392000.0,423610,1.0,33.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,32.0
CA_2011_CAP_307,8/2/2011,11461.56,5730.78,Metro,Non-LMI,582000.0,423930,1.0,3.0,Bank or Thrift,Purchase Real Estate,2011.0,Early Stage,Unknown,0.0,45.0
CA_2011_CAP_308,8/2/2011,5481.6,2740.8,Metro,Non-LMI,1034000.0,531210,1.0,0.0,Bank or Thrift,Purchase Real Estate,2011.0,Early Stage,Unknown,0.0,20.0
CA_2011_CAP_309,8/2/2011,10000.0,5000.0,Metro,LMI,10500000.0,561520,2.0,67.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,65.0
CA_2011_CAP_318,8/3/2011,10000.0,5000.0,Metro,Non-LMI,14748953.0,443142,1.0,50.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,46.0
CA_2011_LGP_32,8/11/2011,20000.0,0.0,Metro,Non-LMI,940704.0,337212,0.0,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,80000.0,15.0
CA_2011_LGP_35,8/19/2011,69375.0,0.0,Metro,LMI,1093937.0,311422,12.0,12.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,277500.0,24.0
CA_2011_CAP_371,8/22/2011,1000.0,500.0,Metro,Non-LMI,445795.0,561311,0.0,6.0,Loan Fund,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,26.0
CA_2011_CAP_372,8/22/2011,4000.0,2000.0,Metro,Non-LMI,5447000.0,562111,2.0,26.0,Bank or Thrift,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,26.0
CA_2011_CAP_378,8/24/2011,22000.0,11000.0,Metro,Non-LMI,650000.0,722511,2.0,17.0,Bank or Thrift,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,15.0
CA_2011_LGP_39,8/25/2011,148750.0,0.0,Metro,LMI,0.0,531120,24.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,595000.0,24.0
CA_2011_CAP_387,8/26/2011,1750.0,875.0,Metro,LMI,1152000.0,722511,3.0,24.0,Loan Fund,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,17.0
CA_2011_LGP_40,8/26/2011,10000.0,0.0,Metro,Non-LMI,1182000.0,811211,5.0,20.0,Other,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,40000.0,25.0
CA_2011_CAP_396,8/29/2011,10000.0,5000.0,Metro,LMI,3876000.0,332216,2.0,32.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,30.0
CA_2011_LGP_45,8/31/2011,85000.0,0.0,Metro,LMI,2966321.0,445291,15.0,60.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,340000.0,75.0
CA_2011_LGP_46,9/8/2011,78750.0,0.0,Metro,Non-LMI,1993455.0,623110,2.0,27.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,280000.0,29.0
CA_2011_LGP_47,9/8/2011,68800.0,0.0,Metro,LMI,4662357.0,541330,20.0,35.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,275200.0,55.0
CA_2011_CAP_426,9/12/2011,750.0,375.0,Metro,LMI,1900000.0,484110,0.0,15.0,Bank or Thrift,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,15.0
CA_2011_CAP_445,9/16/2011,4789.46,2394.73,Metro,Non-LMI,1800000.0,711310,25.0,137.0,Loan Fund,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,75.0
CA_2011_CAP_463,9/20/2011,26000.0,13000.0,Metro,LMI,7090618.0,238390,0.0,105.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,105.0
CA_2011_LGP_56,9/28/2011,86051.87,0.0,Metro,Non-LMI,303000.0,722511,75.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,344207.5,75.0
CA_2011_CAP_520,9/30/2011,12400.0,6200.0,Metro,Non-LMI,54325000.0,315990,25.0,185.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,160.0
CA_2011_LGP_57,10/3/2011,58000.0,0.0,Metro,Non-LMI,928000.0,541219,8.0,17.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,232000.0,25.0
CA_2011_LGP_58,10/3/2011,20000.0,0.0,Metro,Non-LMI,928000.0,541219,8.0,17.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,80000.0,25.0
CA_2011_CAP_530,10/4/2011,1000.0,500.0,Metro,Non-LMI,441236.0,722320,0.0,14.0,Loan Fund,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,18.0
CA_2011_LGP_62,10/11/2011,80000.0,0.0,Metro,LMI,0.0,722511,50.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,320000.0,50.0
CA_2011_CAP_554,10/13/2011,60000.0,30000.0,Metro,LMI,33827136.0,561320,1.0,250.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,250.0
CA_2011_CAP_575,10/20/2011,7500.0,3750.0,Metro,Non-LMI,1559690.0,332710,0.0,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,15.0
CA_2011_CAP_604,10/28/2011,4421.04,2210.52,Metro,Non-LMI,1140000.0,722515,0.0,16.0,Loan Fund,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,16.0
CA_2011_CAP_619,11/3/2011,200.0,100.0,Metro,LMI,1000211.0,115115,0.0,30.0,Bank or Thrift,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,30.0
CA_2011_CAP_634,11/8/2011,38600.0,19300.0,Metro,LMI,2656000.0,313310,5.0,65.0,Bank or Thrift,Purchase Real Estate,2011.0,Early Stage,Unknown,0.0,65.0
CA_2011_CAP_639,11/10/2011,1000.0,500.0,Metro,LMI,33795916.0,447110,0.0,50.0,Bank or Thrift,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,49.0
CA_2011_CAP_649,11/14/2011,3778.22,1889.11,Metro,LMI,1500000.0,611210,2.0,21.0,Loan Fund,Purchase Equipment,2011.0,Early Stage,Unknown,0.0,18.0
CA_2011_CAP_657,11/15/2011,12000.0,6000.0,Metro,Non-LMI,3786000.0,423610,1.0,32.0,Bank or Thrift,Refinance,2011.0,Early Stage,Unknown,0.0,32.0
CA_2011_LGP_78,11/16/2011,14750.0,0.0,Metro,LMI,3284863.0,323113,0.0,30.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,59000.0,30.0
CA_2011_LGP_79,11/16/2011,55000.0,0.0,Metro,Non-LMI,14000000.0,236220,30.0,4.0,Credit Union,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,220000.0,34.0
CA_2011_CAP_697,11/30/2011,8000.0,4000.0,Metro,LMI,4650921.0,333911,2.0,2.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2011.0,Early Stage,Unknown,0.0,42.0
CA_2011_LGP_87,11/30/2011,20000.0,0.0,Metro,Non-LMI,761000.0,611519,0.0,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,80000.0,15.0
CA_2011_LGP_88,12/1/2011,80000.0,0.0,Metro,LMI,1932123.0,621399,16.0,48.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,320000.0,64.0
CA_2011_LGP_91,12/6/2011,121000.0,0.0,Metro,LMI,4309000.0,311999,7.0,42.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,484000.0,49.0
CA_2011_LGP_92,12/6/2011,60000.0,0.0,Metro,LMI,4309000.0,311999,7.0,42.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,240000.0,49.0
